split,label,group_index,entry_index,source_path,destination_path,sha256,dhash,is_group_representative
train,BUY,115,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\BUYS-20260224T225615Z-1-001\BUYS\Screenshot_20230221_135031.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\BUY\00115_001_021152376238.png,021152376238e62ce1f86f43c79b8d859a4c64f96e59e5a752c414336eb7fe42,8600969ae220b8bc,0
train,BUY,116,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\BUYS-20260224T225615Z-1-001\BUYS\WhatsApp Image 2026-03-09 at 5.02.26 AM.jpeg,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\BUY\00116_000_f91d4652d515.jpeg,f91d4652d5155f3732f66cd0059f51d6d30fbb19c6391a141b65b9f0c08698e4,0919f8e581ad094c,1
train,SELL,117,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\EURCAD .png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00117_000_e818be58bd75.png,e818be58bd755aead7b7b4cfc5c0d8e272cb9ce90d8e26b66badb91386e53d68,9c50cecea602fa3f,1
train,SELL,118,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\EURCAD After.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00118_000_00a0b91bf4b4.png,00a0b91bf4b4f2ae57446c778c5074ef438b521b203d6f9f6238867b866935ea,8c8060b29a06dc5b,1
train,SELL,119,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\EURJPY IQ TRADE.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00119_000_df26fb96f7da.png,df26fb96f7da09354437b26ebe8d1562f8dd2f29c816834e514b9f593553971d,c4ccac6edcd5c4e6,1
test,SELL,120,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\EURJPY MT4 TRADE BUY.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00120_000_6a7608106495.png,6a7608106495d8c7f49d37cfcea6672f0dbbccab606386cb9e54f2ceed2370da,90ac96c682820213,1
test,SELL,121,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\EURJPY MT4 TRADE.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00121_000_31afb289911f.png,31afb289911f00792b30b99a85f505024965e902767e8b39d0eca10c29bfb7e2,81c4ce96963a0026,1
train,SELL,122,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPJYP Sell trade.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00122_000_11ed19241a4d.png,11ed19241a4d15d5c592e01f806709ee19030226b2cdbbe2454fd1393ba408e0,80b6364ecad2800a,1
train,SELL,123,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPNZD Sell Trade.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00123_000_f011aa0eb42a.png,f011aa0eb42a38b0c593fcccb8cf5dc10d0919dc16f15f59ca1eb2c8163d1fa8,82828606366a809e,1
train,SELL,124,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD 1M IQ IMT5Q.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00124_000_d806e0dff1d0.png,d806e0dff1d03fc058d5f7966680dbf3224a8b5a301aad220541215189500e23,839e96324aca88ca,1
train,SELL,125,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD 1M IQ IQ.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00125_000_578f7f706cfb.png,578f7f706cfbffce0118a9fd3b842dafb7cd179a1b98b4aebeafa6bd6a54924a,c4f6ace69695b695,1
test,SELL,126,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD 1M.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00126_000_1eb1ee42b5ba.png,1eb1ee42b5ba61faf68f9e58517c284ff66cff5d4df3b9a62285514086aef842,c2c484c6e4ad9cc9,1
train,SELL,127,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD IQ Trade 22.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00127_000_345b015cb016.png,345b015cb016e548c7e299725f8fdd5c4f6f1789c8cb680546124d16a22f54d1,c2ccd222b49dcce5,1
train,SELL,128,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD IQ Trade 222.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00128_000_5a245f077346.png,5a245f077346d27cf20d51d9b2828a3b0d5b8af9e98d823939ef3da34947fdfe,c6c4c8d6a4495ce9,1
val,SELL,129,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD IQ Trade MT4 2.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00129_000_58969b381ef1.png,58969b381ef19d01e17fcfa7d2121ac7af6bdb88dfd4e3160ddfe0a76b3fedbf,c1c0d86e921a029b,1
val,SELL,130,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD IQ Trade MT4.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00130_000_2299a6a78769.png,2299a6a787699611398c0728b4181e2d63e0450ef5b54f1004464254ae8d2731,8088dcce26a2029b,1
train,SELL,131,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\GBPUSD IQ Trade.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00131_000_6f29b0eb57b6.png,6f29b0eb57b6a758946e862923210cddf13abde98264bb583ae075fc22bdf6e1,c4c4c6ba94c5d8e9,1
test,SELL,132,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Ger 30 Selling opportunity practice on demo.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00132_000_f0753325f6f2.png,f0753325f6f21d655f3e477c7b7f8ebe2a8e26aa5ebf4051edddcd9766e071f5,11d008ecaec60292,1
train,SELL,133,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\NZDUSD DAILY.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00133_000_f9713b2f88da.png,f9713b2f88da4a79860b35162647d782c5c29bc449a2a25058ac52216af035fe,80108e26e2c20082,1
test,SELL,134,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\NZDUSD H4.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00134_000_c7b57c2fed11.png,c7b57c2fed11f4957658128ccb68ad27c313b223d0559d176a662aea0b5e20fd,8180c07234060ab2,1
train,SELL,135,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-03-08 065838.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00135_000_4ee52fc15b11.png,4ee52fc15b11823d8a73dc9c9db0885b7dcb1e6b43ccebce4ac4626037407981,1daaaaeaac88a5a7,1
train,SELL,135,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-03-08 103850.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00135_001_fb6c4d97b6aa.png,fb6c4d97b6aab0260980cf224ab397ecf05d67eb48fa6d72405c3ad13b7e3133,1daaaaeaac88a5a7,0
train,SELL,136,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-03-21 014511.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00136_000_1614ddfe817f.png,1614ddfe817f5a08aa1330095ede52b56d432a946a44b01a348f37c8ef2d1e06,8c006ca6d682fa3e,1
train,SELL,137,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-03-31 155843.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00137_000_dcd98cf786b7.png,dcd98cf786b700187b27df2f7555c3f6ef20dfe2be114cd1730ae0b8d1757367,94808a825206783f,1
val,SELL,138,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-04-06 153718.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00138_000_9dc7390a1cd9.png,9dc7390a1cd9ec5c6e1dfa26d722d91465f26c99662acbef4aeff5494d496e2f,8c48641692027abf,1
train,SELL,139,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-04-06 154845.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00139_000_ed2a0f54b0b7.png,ed2a0f54b0b72551b1991353f6e43402515c9103de5c7196b06fba14963b4800,8cc0a62e92027abe,1
val,SELL,140,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-04-12 185950.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00140_000_680e4d86f579.png,680e4d86f5797dd7c36813e1330964cf1005e5d3042c7a174335cb32b1129d9a,8c80d0488c3cb89e,1
train,SELL,141,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-04-13 093657.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00141_000_1be6f4395504.png,1be6f43955048ba1f27c02c59546797f50ed80df9c491cc1ea55e621abe2b428,b4305ccc8cd86d9e,1
train,SELL,142,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-01 161305.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00142_000_894142054086.png,8941420540862a200ed9d4180e3b48574a100ffe1e90543cbb87ca32d627bcae,8c8064720a04781e,1
train,SELL,142,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-01 161337.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00142_001_1e00e62e616f.png,1e00e62e616fd35e1c76474b24d68e793d18fbe909d4c83e382195388f00dcf7,8c8064720a04781e,0
test,SELL,143,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-01 180225.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00143_000_306761afca21.png,306761afca215beaa4c333cd7092f33b3d95defeb9abb0ca48d3f0c19c0f7e1f,8c007c8e8602781f,1
train,SELL,144,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 063204.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00144_000_776cd4effbcd.png,776cd4effbcd9aeb050d51157c95921438a2e427eefc9522f338f5290ea8ebee,94028b187080f89f,1
train,SELL,144,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 063401.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00144_001_33da2d4e8876.png,33da2d4e88766fa37b03be109862c210f44208d1a262c091eed2b37d47d6c6ae,94028b187080f89f,0
train,SELL,144,2,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 063413.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00144_002_4b47955a9bbd.png,4b47955a9bbd6df2b9dae82126dcc4b3e56070f68fff3198e410b000388890bd,94028b187080f89e,0
train,SELL,144,3,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 063622.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00144_003_351a99b90750.png,351a99b907508229bf120b64c39172223ce8e145f2932cacdc9d011fecf9ff24,94028b187080f89f,0
train,SELL,144,4,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 065544.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00144_004_7af35707bfc4.png,7af35707bfc47cd9a760a222cce400e0c3126579aa8e88de1b8b01e0c46988c7,94028b187080789e,0
test,SELL,145,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-02 171243.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00145_000_e5f31adee5a8.png,e5f31adee5a8dba3a76569e59ac57b654d4264f7576675b64c628c6cfb6f6d0c,96868a8adea27a9e,1
train,SELL,146,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-03 061457.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00146_000_d1204094126d.png,d1204094126d92dcd079acbe59df53c8c55731ab262d853c5d7a205b6fd23c24,8484869a9ab67a9e,1
val,SELL,147,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-03 122623.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00147_000_b03cbe417b88.png,b03cbe417b8897c005a136823350a2cfd0698612cc11938ac56f77b9e6f8ba20,8c84968a92a47a9e,1
train,SELL,148,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-03 153926.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00148_000_b8a502a9f207.png,b8a502a9f207bdaecd094a7b4aac1ba28db26bd7e6ae010c8c80c836b13515de,86048acad8127a9e,1
train,SELL,149,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 053600.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00149_000_47b208f973fe.png,47b208f973fe99677cec6dc0b903796046a9b2e2fcd5d57158183fb7ba923fa2,980866b6e202f89e,1
train,SELL,149,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 053629.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00149_001_8d585cbdeef5.png,8d585cbdeef5d62b0f3c57e7fb5e9424325185417a2ffc8b8512569d1844109b,980866b6e202f89e,0
val,SELL,150,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 143902.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00150_000_2c78465b5c80.png,2c78465b5c8034ad1441938008e781f9c96c8f2a0428a2a7a59bc5c0e3a7087d,8c807270b830b89e,1
train,SELL,151,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 144541.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00151_000_e0fbd54433fd.png,e0fbd54433fdae6848b939b9868e771a3685eda207354a70a3be49f344f1bf12,9c105ac49606fa9e,1
train,SELL,151,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 144556.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00151_001_2ff84101edb9.png,2ff84101edb912dcbef852f1ad2b93f12f7f02c4e45a51e6dc83121e2005a6c4,9c105ac49606fa9e,0
train,SELL,151,2,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-04 144906.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00151_002_2ca2f5e8717d.png,2ca2f5e8717dfb4c03f4f40b7d29eeb9779bb1b30357d7d7414ec27d82254c41,9c105ac49606fa9e,0
train,SELL,152,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-05 135224.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00152_000_d0956aa6da67.png,d0956aa6da675d48c4ed0922b026b643e094ceeaa4f0d156d6df182c584c60aa,940436ba5a0e3a9e,1
train,SELL,152,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-05 143933.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00152_001_f760b4234346.png,f760b4234346ecc31ae7c957bdd77e8688da0835648f3d59ef61c5804b3f148c,940436ba5a0e7a9e,0
train,SELL,152,2,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-05 144006.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00152_002_db4274384d62.png,db4274384d628dd0422ea614c7f19f528a3dea8c09b7558d3a6500ee40c0c1d6,940436ba5a0e7a9e,0
test,SELL,153,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-08 011208.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00153_000_84a0831ad7a9.png,84a0831ad7a9e31abcd756bb2d8c1a9139be36b1beaeabab844b034d72bcc720,94301a6aca86fc9e,1
train,SELL,154,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-08 075431.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00154_000_97a941f1a056.png,97a941f1a056b62f0938fbb508c80fb95164918d8e6deb0a8713e0d2deaad2db,8c049236bac6fa5e,1
test,SELL,155,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-08 082317.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00155_000_fba6161ee922.png,fba6161ee9226adbbbd2bae550899a6fc74705144ac27f74731a04cb7bc72767,8c0072b0b8a0b89e,1
train,SELL,156,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-09 082913.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00156_000_8f24c6592274.png,8f24c6592274002d3c74cd7a68431509184d5218384458d4fd93f79f681ed719,9604527a3a86fa9e,1
train,SELL,157,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-09 083305.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00157_000_02a3b95c0e3e.png,02a3b95c0e3ed59f4434177de66bd8385ba3ee6a834b7f49723a214da838d744,8c804aca26163c9e,1
test,SELL,158,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-09 084118.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00158_000_fb2a39741d58.png,fb2a39741d58ecf7100aaefe9f25ae83fc3e1b63a6139a9b7d38d6e041ee9759,0c4422929a08f89e,1
test,SELL,159,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-09 105704.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00159_000_a03ea428f36a.png,a03ea428f36acc32515a692225361827bd348f87140384bd563deec313844064,90388ac6a640fa9e,1
train,SELL,160,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-11 122514.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00160_000_539b2e11f412.png,539b2e11f41245618f73280da5390cf6fabd3584d00ee7f82c3eae685508b796,9c809ed29a827a1e,1
train,SELL,161,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-16 084522.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00161_000_43881b4718e4.png,43881b4718e42c9cfcf4eb8ea2a55ab2ec3e49dae205120259c61edefd830619,1c508caa86067e1e,1
train,SELL,162,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-23 173955.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00162_000_555905adf5a7.png,555905adf5a7b9abc401e3fbf8fbeb3c890d9795f950486a1b002935a644733e,9c80b0da70b0a09c,1
train,SELL,162,1,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-23 174019.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00162_001_b866e1f478dd.png,b866e1f478dde08374c8c407d8f4ce9a81679acc25087aca7d6d3191dbd2b635,9c80b0d270b0a09c,0
test,SELL,163,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-26 063306.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\test\SELL\00163_000_de740ed5137b.png,de740ed5137b65a057c8b507257d09e877fe9637c9692cb2cda83c8b0390bdf2,84140a6a7880f81e,1
train,SELL,164,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-26 063412.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00164_000_7ffae8e8c643.png,7ffae8e8c643b6b1e91c6e0676dfdee278356d70ae7d510c267a3c52a5d3594f,8c80e8ca1606f89e,1
val,SELL,165,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-26 084259.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\val\SELL\00165_000_008fbdf0109a.png,008fbdf0109ab8e15d72afd2917190f7caf4a21dd36c26ccf1780f00baf83ce0,9282c69ebaa0781e,1
train,SELL,166,0,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\808 Memory\SELLS-20260224T225719Z-1-001\SELLS\Screenshot 2023-05-31 075013.png,C:\Users\thaba\OneDrive\Documents\The 808 Vision 2026\phoenixguard\data\clean_split\train\SELL\00166_000_4a2901fbbb43.png,4a2901fbbb432994bcea52a59f68634e0727c628ab8ba2f85b31f5fb7f0d6e31,8404925a9ab07a9e,1
